Bin ID,Fullness,fullnessThreshold,timestamp,reason
1511193,2,8,28-07-2018,NOT_READY
1511194,0,8,28-07-2018,NOT_READY
1511195,0,8,28-07-2018,NOT_READY
1511196,0,8,28-07-2018,NOT_READY
1511197,0,8,28-07-2018,NOT_READY
1511198,0,8,28-07-2018,NOT_READY
1511199,8,8,28-07-2018,FULLNESS
1511200,6,8,28-07-2018,NOT_READY
1511201,0,8,28-07-2018,NOT_READY
1511203,0,8,28-07-2018,NOT_READY
1511204,6,8,28-07-2018,NOT_READY
1511205,0,8,28-07-2018,NOT_READY
1511206,0,8,28-07-2018,NOT_READY
1511207,0,8,28-07-2018,NOT_READY
1511208,0,8,28-07-2018,NOT_READY
1511209,0,8,28-07-2018,NOT_READY
1511210,0,8,28-07-2018,NOT_READY
1511211,0,8,28-07-2018,NOT_READY
1511212,0,8,28-07-2018,NOT_READY
1511213,0,8,28-07-2018,NOT_READY
1511214,0,8,28-07-2018,NOT_READY
1511215,0,8,28-07-2018,NOT_READY
1511216,0,8,28-07-2018,NOT_READY
1511217,0,8,28-07-2018,NOT_READY
1511218,0,8,28-07-2018,NOT_READY
1511219,0,8,28-07-2018,NOT_READY
1511220,0,8,28-07-2018,NOT_READY
1511221,0,8,28-07-2018,NOT_READY
1510830,0,6,31-07-2018,NOT_READY
1511190,0,8,31-07-2018,NOT_READY
1511191,0,8,31-07-2018,NOT_READY
1511192,0,8,31-07-2018,NOT_READY
1511193,4,8,31-07-2018,NOT_READY
1511194,0,8,31-07-2018,NOT_READY
1511195,4,8,31-07-2018,NOT_READY
1511196,0,8,31-07-2018,NOT_READY
1511197,0,8,31-07-2018,NOT_READY
1511198,2,8,31-07-2018,NOT_READY
1511199,8,8,31-07-2018,FULLNESS
1511200,8,8,31-07-2018,FULLNESS
1511201,4,8,31-07-2018,NOT_READY
1511203,0,8,31-07-2018,NOT_READY
1511204,0,8,31-07-2018,NOT_READY
1511205,4,8,31-07-2018,NOT_READY
1511206,8,8,31-07-2018,FULLNESS
1511207,0,8,31-07-2018,NOT_READY
1511208,0,8,31-07-2018,NOT_READY
1511209,4,8,31-07-2018,NOT_READY
1511210,0,8,31-07-2018,NOT_READY
1511211,0,8,31-07-2018,NOT_READY
1511212,8,8,31-07-2018,FULLNESS
1511213,0,8,31-07-2018,NOT_READY
1510830,0,6,29-07-2018,NOT_READY
1511190,8,8,29-07-2018,FULLNESS
1511191,0,8,29-07-2018,NOT_READY
1511192,0,8,29-07-2018,NOT_READY
1511193,4,8,29-07-2018,NOT_READY
1511194,10,8,29-07-2018,FULLNESS
1511195,0,8,29-07-2018,NOT_READY
1511196,2,8,29-07-2018,NOT_READY
1511197,0,8,29-07-2018,NOT_READY
1511198,2,8,29-07-2018,NOT_READY
1511199,0,8,29-07-2018,NOT_READY
1511200,6,8,29-07-2018,NOT_READY
1511201,0,8,29-07-2018,NOT_READY
1511203,8,8,29-07-2018,FULLNESS
1511204,8,8,29-07-2018,FULLNESS
1511205,0,8,29-07-2018,NOT_READY
1511206,2,8,29-07-2018,NOT_READY
1511207,0,8,29-07-2018,NOT_READY
1511208,6,8,29-07-2018,NOT_READY
1511209,0,8,29-07-2018,NOT_READY
1511210,0,8,29-07-2018,NOT_READY
1511211,0,8,29-07-2018,NOT_READY
1511212,0,8,29-07-2018,NOT_READY
1511213,0,8,29-07-2018,NOT_READY
1511214,0,8,29-07-2018,NOT_READY
1511215,0,8,29-07-2018,NOT_READY
1511216,0,8,29-07-2018,NOT_READY
1511217,0,8,29-07-2018,NOT_READY
1511218,8,8,29-07-2018,FULLNESS
1511219,0,8,29-07-2018,NOT_READY
1511220,0,8,29-07-2018,NOT_READY
1511221,4,8,29-07-2018,NOT_READY
1510830,0,6,30-07-2018,NOT_READY
1511190,0,8,30-07-2018,NOT_READY
1511191,0,8,30-07-2018,NOT_READY
1511192,0,8,30-07-2018,NOT_READY
1511193,4,8,30-07-2018,NOT_READY
1511194,0,8,30-07-2018,NOT_READY
1511195,0,8,30-07-2018,NOT_READY
1511196,8,8,30-07-2018,FULLNESS
1511197,0,8,30-07-2018,NOT_READY
1511198,2,8,30-07-2018,NOT_READY
1511199,4,8,30-07-2018,NOT_READY
1511200,6,8,30-07-2018,NOT_READY
1511201,2,8,30-07-2018,NOT_READY
1511203,0,8,30-07-2018,NOT_READY
1511204,0,8,30-07-2018,NOT_READY
1511205,2,8,30-07-2018,NOT_READY
1511206,2,8,30-07-2018,NOT_READY
1511207,0,8,30-07-2018,NOT_READY
1511208,8,8,30-07-2018,FULLNESS
1511209,2,8,30-07-2018,NOT_READY
1511210,0,8,30-07-2018,NOT_READY
1511211,8,8,30-07-2018,FULLNESS
1511212,6,8,30-07-2018,NOT_READY
1511213,0,8,30-07-2018,NOT_READY
1511214,0,8,30-07-2018,NOT_READY
1511215,8,8,30-07-2018,FULLNESS
1511216,0,8,30-07-2018,NOT_READY
1511217,0,8,30-07-2018,NOT_READY
1511218,0,8,30-07-2018,NOT_READY
1511219,2,8,30-07-2018,NOT_READY
1511220,0,8,30-07-2018,NOT_READY
1511221,4,8,30-07-2018,NOT_READY
1511214,0,8,31-07-2018,NOT_READY
1511215,0,8,31-07-2018,NOT_READY
1511216,0,8,31-07-2018,NOT_READY
1511217,0,8,31-07-2018,NOT_READY
1511218,0,8,31-07-2018,NOT_READY
1511219,2,8,31-07-2018,NOT_READY
1511220,0,8,31-07-2018,NOT_READY
1511221,8,8,31-07-2018,FULLNESS
1510830,6,6,01-08-2018,FULLNESS
1511190,4,8,01-08-2018,NOT_READY
1511191,8,8,01-08-2018,FULLNESS
1511192,8,8,01-08-2018,FULLNESS
1511193,4,8,01-08-2018,NOT_READY
1511194,0,8,01-08-2018,NOT_READY
1511195,4,8,01-08-2018,NOT_READY
1511196,0,8,01-08-2018,NOT_READY
1511197,0,8,01-08-2018,NOT_READY
1511198,4,8,01-08-2018,NOT_READY
1511199,0,8,01-08-2018,NOT_READY
1511200,0,8,01-08-2018,NOT_READY
1511201,4,8,01-08-2018,NOT_READY
1511203,2,8,01-08-2018,NOT_READY
1511204,4,8,01-08-2018,NOT_READY
1511205,4,8,01-08-2018,NOT_READY
1511206,0,8,01-08-2018,NOT_READY
1511207,4,8,01-08-2018,NOT_READY
1511208,0,8,01-08-2018,NOT_READY
1511209,6,8,01-08-2018,NOT_READY
1511210,0,8,01-08-2018,NOT_READY
1511211,0,8,01-08-2018,NOT_READY
1511212,0,8,01-08-2018,NOT_READY
1511213,4,8,01-08-2018,NOT_READY
1511214,0,8,01-08-2018,NOT_READY
1511215,0,8,01-08-2018,NOT_READY
1511216,0,8,01-08-2018,NOT_READY
1511217,0,8,01-08-2018,NOT_READY
1511218,4,8,01-08-2018,NOT_READY
1511219,8,8,01-08-2018,FULLNESS
1511220,0,8,01-08-2018,NOT_READY
1511221,0,8,01-08-2018,NOT_READY
1510830,0,6,02-08-2018,NOT_READY
1511190,6,8,02-08-2018,NOT_READY
1511191,0,8,02-08-2018,NOT_READY
1511192,0,8,02-08-2018,NOT_READY
1511193,6,8,02-08-2018,NOT_READY
1511194,0,8,02-08-2018,NOT_READY
1511195,6,8,02-08-2018,NOT_READY
1511196,2,8,02-08-2018,NOT_READY
1511197,4,8,02-08-2018,NOT_READY
1511198,8,8,02-08-2018,FULLNESS
1511199,8,8,02-08-2018,FULLNESS
1511200,0,8,02-08-2018,NOT_READY
1511201,4,8,02-08-2018,NOT_READY
1511203,6,8,02-08-2018,NOT_READY
1511204,4,8,02-08-2018,NOT_READY
1511205,6,8,02-08-2018,NOT_READY
1511206,0,8,02-08-2018,NOT_READY
1511207,4,8,02-08-2018,NOT_READY
1511208,6,8,02-08-2018,NOT_READY
1511209,8,8,02-08-2018,FULLNESS
1511210,0,8,02-08-2018,NOT_READY
1511211,8,8,02-08-2018,FULLNESS
1511212,0,8,02-08-2018,NOT_READY
1511213,4,8,02-08-2018,NOT_READY
1511214,0,8,02-08-2018,NOT_READY
1511215,0,8,02-08-2018,NOT_READY
1511216,0,8,02-08-2018,NOT_READY
1511217,0,8,02-08-2018,NOT_READY
1511218,6,8,02-08-2018,NOT_READY
1511219,0,8,02-08-2018,NOT_READY
1511220,4,8,02-08-2018,NOT_READY
1511221,0,8,02-08-2018,NOT_READY
1510830,2,6,03-08-2018,NOT_READY
1511190,8,8,03-08-2018,FULLNESS
1511191,0,8,03-08-2018,NOT_READY
1511192,0,8,03-08-2018,NOT_READY
1511193,8,8,03-08-2018,FULLNESS
1511194,0,8,03-08-2018,NOT_READY
1511195,8,8,03-08-2018,FULLNESS
1511196,6,8,03-08-2018,NOT_READY
1511197,4,8,03-08-2018,NOT_READY
1511198,0,8,03-08-2018,NOT_READY
1511199,0,8,03-08-2018,NOT_READY
1511200,8,8,03-08-2018,FULLNESS
1511201,6,8,03-08-2018,NOT_READY
1511203,0,8,03-08-2018,NOT_READY
1511204,8,8,03-08-2018,FULLNESS
1511205,8,8,03-08-2018,FULLNESS
1511206,4,8,03-08-2018,NOT_READY
1511207,8,8,03-08-2018,FULLNESS
1511208,8,8,03-08-2018,FULLNESS
1511209,8,8,03-08-2018,FULLNESS
1511210,0,8,03-08-2018,NOT_READY
1511211,0,8,03-08-2018,NOT_READY
1511212,0,8,03-08-2018,NOT_READY
1511213,8,8,03-08-2018,FULLNESS
1511214,0,8,03-08-2018,NOT_READY
1511215,4,8,03-08-2018,NOT_READY
1511216,6,8,03-08-2018,NOT_READY
1511217,0,8,03-08-2018,NOT_READY
1511218,8,8,03-08-2018,FULLNESS
1511219,0,8,03-08-2018,NOT_READY
1511220,6,8,03-08-2018,NOT_READY
1511221,0,8,03-08-2018,NOT_READY
1510830,6,6,04-08-2018,FULLNESS
1511190,0,8,04-08-2018,NOT_READY
1511191,4,8,04-08-2018,NOT_READY
1511192,0,8,04-08-2018,NOT_READY
1511193,0,8,04-08-2018,NOT_READY
1511194,0,8,04-08-2018,NOT_READY
1511195,0,8,04-08-2018,NOT_READY
1511196,8,8,04-08-2018,FULLNESS
1511197,4,8,04-08-2018,NOT_READY
1511198,2,8,04-08-2018,NOT_READY
1511199,0,8,04-08-2018,NOT_READY
1511200,0,8,04-08-2018,NOT_READY
1511201,0,8,04-08-2018,NOT_READY
1511203,6,8,04-08-2018,NOT_READY
1511204,0,8,04-08-2018,NOT_READY
1511205,0,8,04-08-2018,NOT_READY
1511206,0,8,04-08-2018,NOT_READY
1511207,0,8,04-08-2018,NOT_READY
1511208,0,8,04-08-2018,NOT_READY
1511209,0,8,04-08-2018,NOT_READY
1511210,0,8,04-08-2018,NOT_READY
1511211,0,8,04-08-2018,NOT_READY
1511212,0,8,04-08-2018,NOT_READY
1511213,0,8,04-08-2018,NOT_READY
1511214,0,8,04-08-2018,NOT_READY
1511215,0,8,04-08-2018,NOT_READY
1511216,0,8,04-08-2018,NOT_READY
1511217,0,8,04-08-2018,NOT_READY
1511218,0,8,04-08-2018,NOT_READY
1511219,0,8,04-08-2018,NOT_READY
1511220,0,8,04-08-2018,NOT_READY
1511221,0,8,04-08-2018,NOT_READY
1510830,0,6,05-08-2018,NOT_READY
1511190,4,8,05-08-2018,NOT_READY
1511191,10,8,05-08-2018,FULLNESS
1511192,4,8,05-08-2018,NOT_READY
1511193,2,8,05-08-2018,NOT_READY
1511194,0,8,05-08-2018,NOT_READY
1511195,0,8,05-08-2018,NOT_READY
1511196,0,8,05-08-2018,NOT_READY
1511197,4,8,05-08-2018,NOT_READY
1511198,4,8,05-08-2018,NOT_READY
1511199,6,8,05-08-2018,NOT_READY
1511200,0,8,05-08-2018,NOT_READY
1511201,0,8,05-08-2018,NOT_READY
1511203,6,8,05-08-2018,NOT_READY
1511204,0,8,05-08-2018,NOT_READY
1511205,2,8,05-08-2018,NOT_READY
1511206,0,8,05-08-2018,NOT_READY
1511207,0,8,05-08-2018,NOT_READY
1511208,0,8,05-08-2018,NOT_READY
1511209,0,8,05-08-2018,NOT_READY
1511210,0,8,05-08-2018,NOT_READY
1511211,0,8,05-08-2018,NOT_READY
1511212,2,8,05-08-2018,NOT_READY
1511213,0,8,05-08-2018,NOT_READY
1511214,0,8,05-08-2018,NOT_READY
1511215,0,8,05-08-2018,NOT_READY
1511216,0,8,05-08-2018,NOT_READY
1511217,0,8,05-08-2018,NOT_READY
1511218,4,8,05-08-2018,NOT_READY
1511219,0,8,05-08-2018,NOT_READY
1511220,0,8,05-08-2018,NOT_READY
1511221,0,8,05-08-2018,NOT_READY
1510830,2,6,06-08-2018,NOT_READY
1511190,8,8,06-08-2018,FULLNESS
1511191,0,8,06-08-2018,NOT_READY
1511192,6,8,06-08-2018,NOT_READY
1511193,2,8,06-08-2018,NOT_READY
1511194,4,8,06-08-2018,NOT_READY
1511195,0,8,06-08-2018,NOT_READY
1511196,0,8,06-08-2018,NOT_READY
1511197,6,8,06-08-2018,NOT_READY
1511198,4,8,06-08-2018,NOT_READY
1511199,6,8,06-08-2018,NOT_READY
1511200,0,8,06-08-2018,NOT_READY
1511201,0,8,06-08-2018,NOT_READY
1511203,6,8,06-08-2018,NOT_READY
1511204,0,8,06-08-2018,NOT_READY
1511205,2,8,06-08-2018,NOT_READY
1511206,4,8,06-08-2018,NOT_READY
1511207,0,8,06-08-2018,NOT_READY
1511208,8,8,06-08-2018,FULLNESS
1511209,0,8,06-08-2018,NOT_READY
1511210,2,8,06-08-2018,NOT_READY
1511211,2,8,06-08-2018,NOT_READY
1511212,4,8,06-08-2018,NOT_READY
1511213,0,8,06-08-2018,NOT_READY
1511214,0,8,06-08-2018,NOT_READY
1511215,6,8,06-08-2018,NOT_READY
1511216,0,8,06-08-2018,NOT_READY
1511217,0,8,06-08-2018,NOT_READY
1511218,8,8,06-08-2018,FULLNESS
1511219,0,8,06-08-2018,NOT_READY
1511220,0,8,06-08-2018,NOT_READY
1511221,0,8,06-08-2018,NOT_READY
1510830,0,6,09-08-2018,NOT_READY
1511190,2,8,09-08-2018,NOT_READY
1511191,0,8,09-08-2018,NOT_READY
1511192,0,8,09-08-2018,NOT_READY
1511193,2,8,09-08-2018,NOT_READY
1511194,6,8,09-08-2018,NOT_READY
1511195,6,8,09-08-2018,NOT_READY
1511196,6,8,09-08-2018,NOT_READY
1511197,6,8,09-08-2018,NOT_READY
1511198,0,8,09-08-2018,NOT_READY
1511199,0,8,09-08-2018,NOT_READY
1511200,0,8,09-08-2018,NOT_READY
1511201,4,8,09-08-2018,NOT_READY
1511203,4,8,09-08-2018,NOT_READY
1511204,6,8,09-08-2018,NOT_READY
1511205,6,8,09-08-2018,NOT_READY
1510830,4,6,07-08-2018,NOT_READY
1511190,0,8,07-08-2018,NOT_READY
1511191,0,8,07-08-2018,NOT_READY
1511192,8,8,07-08-2018,FULLNESS
1511193,2,8,07-08-2018,NOT_READY
1511194,4,8,07-08-2018,NOT_READY
1511195,4,8,07-08-2018,NOT_READY
1511196,4,8,07-08-2018,NOT_READY
1511197,6,8,07-08-2018,NOT_READY
1511198,6,8,07-08-2018,NOT_READY
1511199,8,8,07-08-2018,FULLNESS
1511200,4,8,07-08-2018,NOT_READY
1511201,0,8,07-08-2018,NOT_READY
1511203,8,8,07-08-2018,FULLNESS
1511204,0,8,07-08-2018,NOT_READY
1511205,6,8,07-08-2018,NOT_READY
1511206,8,8,07-08-2018,FULLNESS
1511207,0,8,07-08-2018,NOT_READY
1511208,0,8,07-08-2018,NOT_READY
1511209,0,8,07-08-2018,NOT_READY
1511210,2,8,07-08-2018,NOT_READY
1511211,8,8,07-08-2018,FULLNESS
1511212,4,8,07-08-2018,NOT_READY
1511213,0,8,07-08-2018,NOT_READY
1511214,0,8,07-08-2018,NOT_READY
1511215,8,8,07-08-2018,FULLNESS
1511216,0,8,07-08-2018,NOT_READY
1511217,0,8,07-08-2018,NOT_READY
1511218,0,8,07-08-2018,NOT_READY
1511219,0,8,07-08-2018,NOT_READY
1511220,0,8,07-08-2018,NOT_READY
1511221,4,8,07-08-2018,NOT_READY
1511206,0,8,09-08-2018,NOT_READY
1511207,4,8,09-08-2018,NOT_READY
1511208,4,8,09-08-2018,NOT_READY
1511209,8,8,09-08-2018,FULLNESS
1511210,4,8,09-08-2018,NOT_READY
1511211,0,8,09-08-2018,NOT_READY
1511212,0,8,09-08-2018,NOT_READY
1511213,0,8,09-08-2018,NOT_READY
1511214,0,8,09-08-2018,NOT_READY
1511215,0,8,09-08-2018,NOT_READY
1511216,0,8,09-08-2018,NOT_READY
1511217,4,8,09-08-2018,NOT_READY
1511218,6,8,09-08-2018,NOT_READY
1511219,8,8,09-08-2018,FULLNESS
1511220,6,8,09-08-2018,NOT_READY
1511221,0,8,09-08-2018,NOT_READY
1510830,2,6,10-08-2018,NOT_READY
1511190,6,8,10-08-2018,NOT_READY
1511191,6,8,10-08-2018,NOT_READY
1511192,2,8,10-08-2018,NOT_READY
1511193,2,8,10-08-2018,NOT_READY
1511194,6,8,10-08-2018,NOT_READY
1511195,6,8,10-08-2018,NOT_READY
1511196,10,8,10-08-2018,FULLNESS
1510830,6,6,08-08-2018,FULLNESS
1511190,0,8,08-08-2018,NOT_READY
1511191,0,8,08-08-2018,NOT_READY
1511192,0,8,08-08-2018,NOT_READY
1511193,2,8,08-08-2018,NOT_READY
1511194,4,8,08-08-2018,NOT_READY
1511195,4,8,08-08-2018,NOT_READY
1511196,4,8,08-08-2018,NOT_READY
1511197,6,8,08-08-2018,NOT_READY
1511198,8,8,08-08-2018,FULLNESS
1511199,0,8,08-08-2018,NOT_READY
1511200,8,8,08-08-2018,FULLNESS
1511201,0,8,08-08-2018,NOT_READY
1511203,0,8,08-08-2018,NOT_READY
1511204,0,8,08-08-2018,NOT_READY
1511205,6,8,08-08-2018,NOT_READY
1511206,0,8,08-08-2018,NOT_READY
1511207,4,8,08-08-2018,NOT_READY
1511208,2,8,08-08-2018,NOT_READY
1511209,4,8,08-08-2018,NOT_READY
1511210,2,8,08-08-2018,NOT_READY
1511211,0,8,08-08-2018,NOT_READY
1511212,8,8,08-08-2018,FULLNESS
1511213,8,8,08-08-2018,FULLNESS
1511214,0,8,08-08-2018,NOT_READY
1511215,0,8,08-08-2018,NOT_READY
1511216,8,8,08-08-2018,FULLNESS
1511217,0,8,08-08-2018,NOT_READY
1511218,6,8,08-08-2018,NOT_READY
1511219,6,8,08-08-2018,NOT_READY
1511220,0,8,08-08-2018,NOT_READY
1511221,8,8,08-08-2018,FULLNESS
1511214,0,8,14-08-2018,NOT_READY
1511215,2,8,14-08-2018,NOT_READY
1511216,0,8,14-08-2018,NOT_READY
1511217,0,8,14-08-2018,NOT_READY
1511218,8,8,14-08-2018,FULLNESS
1511219,0,8,14-08-2018,NOT_READY
1511220,0,8,14-08-2018,NOT_READY
1511221,4,8,14-08-2018,NOT_READY
1510830,6,6,16-08-2018,FULLNESS
1511190,0,8,16-08-2018,NOT_READY
1511191,6,8,16-08-2018,NOT_READY
1511192,6,8,16-08-2018,NOT_READY
1511193,4,8,16-08-2018,NOT_READY
1511194,0,8,16-08-2018,NOT_READY
1511195,6,8,16-08-2018,NOT_READY
1511196,0,8,16-08-2018,NOT_READY
1511197,0,8,16-08-2018,NOT_READY
1511198,0,8,16-08-2018,NOT_READY
1511199,0,8,16-08-2018,NOT_READY
1511200,0,8,16-08-2018,NOT_READY
1511201,6,8,16-08-2018,NOT_READY
1511203,8,8,16-08-2018,FULLNESS
1511204,6,8,16-08-2018,NOT_READY
1511205,0,8,16-08-2018,NOT_READY
1511214,0,8,06-07-2018,NOT_READY
1511215,0,8,06-07-2018,NOT_READY
1511216,0,8,06-07-2018,NOT_READY
1511217,8,8,06-07-2018,FULLNESS
1511218,8,8,06-07-2018,FULLNESS
1511219,2,8,06-07-2018,NOT_READY
1511220,8,8,06-07-2018,FULLNESS
1511221,2,8,06-07-2018,NOT_READY
1511214,0,8,08-07-2018,NOT_READY
1511215,0,8,08-07-2018,NOT_READY
1511216,0,8,08-07-2018,NOT_READY
1511217,0,8,08-07-2018,NOT_READY
1511218,0,8,08-07-2018,NOT_READY
1511219,0,8,08-07-2018,NOT_READY
1511220,0,8,08-07-2018,NOT_READY
1511221,0,8,08-07-2018,NOT_READY
1510830,4,6,10-07-2018,NOT_READY
1511190,8,8,10-07-2018,FULLNESS
1511191,8,8,10-07-2018,FULLNESS
1511192,2,8,10-07-2018,NOT_READY
1511193,4,8,10-07-2018,NOT_READY
1511194,8,8,10-07-2018,FULLNESS
1511195,0,8,10-07-2018,NOT_READY
1511196,4,8,10-07-2018,NOT_READY
1511197,0,8,10-07-2018,NOT_READY
1511198,4,8,10-07-2018,NOT_READY
1511199,8,8,10-07-2018,FULLNESS
1511200,0,8,10-07-2018,NOT_READY
1511201,2,8,10-07-2018,NOT_READY
1511203,2,8,10-07-2018,NOT_READY
1511204,4,8,10-07-2018,NOT_READY
1511205,4,8,10-07-2018,NOT_READY
1511206,6,8,10-07-2018,NOT_READY
1511207,0,8,10-07-2018,NOT_READY
1511208,6,8,10-07-2018,NOT_READY
1511209,2,8,10-07-2018,NOT_READY
1511210,0,8,10-07-2018,NOT_READY
1511211,0,8,10-07-2018,NOT_READY
1511212,4,8,10-07-2018,NOT_READY
1511213,6,8,10-07-2018,NOT_READY
1511214,0,8,10-07-2018,NOT_READY
1511215,6,8,10-07-2018,NOT_READY
